id,type,data,selected,parent_id,branch_level,child_id,child_index,child_count,ch_input_id,ch_output_id,ch_last_updated,average,sample,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
156,5,156,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.225709,0.225709,0.225709,-66.976395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,7,0,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
157,5,157,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.225709,0.225709,0.225709,-81.976364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
158,5,158,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.225709,0.225709,0.225709,-96.976303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
159,5,159,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.225709,0.225709,0.225709,-111.976364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
160,5,160,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.225709,0.225709,0.225709,-114.767174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,18,0,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
161,5,161,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.225709,0.225709,0.225709,-73.160164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
162,5,162,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.266134,0.266134,0.266134,-14.500460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,18,0,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
163,5,163,0,37,1,0,3,4,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.298326,0.298326,0.308133,-4.509010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,6,255,168,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
164,5,164,0,163,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,7.302371,7.302371,7.302371,101.399986,-2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.509701,2,255,0,0,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
165,5,165,0,164,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.418020,0.418020,0.418020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.239300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
166,5,166,0,163,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,7.733219,7.733219,7.733219,-15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.102400,4,255,255,0,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,1,0,0,0,420
167,5,167,0,166,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.414020,0.414020,0.414020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.239300,1,0,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,1,0,0,167,420
168,5,168,1,163,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,8.404721,8.404721,8.404721,-105.600037,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.107700,13,185,255,0,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
169,5,169,0,168,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.418172,0.418172,0.418172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.240300,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
170,5,170,0,163,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,8.103225,8.103225,8.103225,-193.199966,5.499998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.096000,8,255,0,255,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
171,5,171,0,170,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.418172,0.418172,0.418172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.240300,3,0,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
172,5,172,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.230709,0.230709,0.230709,-137.401901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.340000,2,255,0,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
173,5,173,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.195000,0.195000,0.195000,-180.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,1.000000,0.000000,0.118100,12,0,152,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
174,5,174,0,37,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,0.121060,0.121060,0.121060,-161.351807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.352000,5,152,0,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
175,5,175,0,174,2,0,3,4,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,4.275163,4.275163,4.275163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.100000,0,50,101,101,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
176,5,176,0,175,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.571958,1.571958,1.571958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,1.000000,0.000000,0.100000,12,0,152,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
177,5,177,0,175,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.135773,1.135773,1.135773,-47.289570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320000,4,255,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
178,5,178,0,175,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.142773,1.142773,1.142773,-97.312836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320100,19,255,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
179,5,179,0,175,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.142773,1.142773,1.142773,-140.358612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320000,1,0,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
180,5,180,0,174,2,0,3,4,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,4.275163,4.275163,4.275163,-74.400032,1.100001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.100000,0,50,101,101,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
181,5,181,0,180,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.571958,1.571958,1.571958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,1.000000,0.000000,0.099000,12,0,152,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
182,5,182,0,180,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.135773,1.135773,1.135773,-34.599945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320000,0,50,101,101,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
183,5,183,0,180,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.135773,1.135773,1.135773,-49.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320000,0,50,101,101,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
184,5,184,0,180,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.135773,1.135773,1.135773,-64.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320000,0,50,101,101,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
185,5,185,0,174,2,0,3,4,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,4.275163,4.275163,4.275163,-141.599991,-11.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,16,1.000000,0.000000,0.100000,0,50,101,101,175,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
186,5,186,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.571958,1.571958,1.571958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,1.000000,0.000000,0.099000,12,0,152,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
187,5,187,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.135773,1.135773,1.135773,-95.510040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.320000,19,255,255,255,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
188,5,188,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.240773,1.240773,1.240773,-49.599930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.322000,1,0,255,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
189,5,189,0,185,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.000000,0.000000,0.000000,1.000000,0.000000,1.035771,1.035771,1.035771,-135.661758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,7,1.000000,0.000000,0.311000,6,255,168,0,175,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,16,16,0,0,0,0,0,420
